SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200607,20060413,5,18,1,0.66,PRD0901878,CL00043,DEP00011,G00004,D00002,CUST0000425801,UM,PE,9.94E+14,L,MM,Top Up,Mixed,STORE00494,MS,E01
200607,20060413,5,18,1,1,PRD0902029,CL00031,DEP00008,G00004,D00002,CUST0000425801,UM,PE,9.94E+14,L,MM,Top Up,Mixed,STORE00494,MS,E01
200607,20060413,5,18,1,0.4,PRD0902728,CL00038,DEP00010,G00004,D00002,CUST0000425801,UM,PE,9.94E+14,L,MM,Top Up,Mixed,STORE00494,MS,E01
200607,20060413,5,18,1,0.91,PRD0903269,CL00064,DEP00019,G00007,D00002,CUST0000425801,UM,PE,9.94E+14,L,MM,Top Up,Mixed,STORE00494,MS,E01
200607,20060413,5,18,1,1.14,PRD0904062,CL00042,DEP00011,G00004,D00002,CUST0000425801,UM,PE,9.94E+14,L,MM,Top Up,Mixed,STORE00494,MS,E01
200607,20060413,5,18,1,1.28,PRD0904516,CL00201,DEP00067,G00021,D00005,CUST0000425801,UM,PE,9.94E+14,L,MM,Top Up,Mixed,STORE00494,MS,E01
200607,20060413,5,18,3,3.24,PRD0904548,CL00152,DEP00052,G00015,D00003,CUST0000425801,UM,PE,9.94E+14,L,MM,Top Up,Mixed,STORE00494,MS,E01
200607,20060413,5,18,1,0.92,PRD0904703,CL00122,DEP00044,G00012,D00003,CUST0000425801,UM,PE,9.94E+14,L,MM,Top Up,Mixed,STORE00494,MS,E01
200607,20060413,5,18,1,3.27,PRD0904933,CL00150,DEP00052,G00015,D00003,CUST0000425801,UM,PE,9.94E+14,L,MM,Top Up,Mixed,STORE00494,MS,E01
200607,20060411,3,17,3,1.65,PRD0900035,CL00113,DEP00040,G00011,D00003,CUST0000006445,UM,YA,9.94E+14,M,UM,Small Shop,Fresh,STORE00496,MS,W02
200607,20060415,7,13,3,2.82,PRD0900208,CL00207,DEP00069,G00022,D00005,CUST0000491740,LA,OT,9.94E+14,M,UM,Small Shop,Nonfood,STORE00496,MS,W02
200607,20060411,3,17,1,1.85,PRD0900531,CL00026,DEP00008,G00004,D00002,CUST0000006445,UM,YA,9.94E+14,M,UM,Small Shop,Fresh,STORE00496,MS,W02
200607,20060415,7,13,3,0.84,PRD0900550,CL00167,DEP00055,G00016,D00003,CUST0000491740,LA,OT,9.94E+14,M,UM,Small Shop,Nonfood,STORE00496,MS,W02
200607,20060416,1,9,3,0.84,PRD0900550,CL00167,DEP00055,G00016,D00003,CUST0000610428,LA,OT,9.94E+14,M,MM,Small Shop,Grocery,STORE00496,MS,W02
200607,20060411,3,17,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000006445,UM,YA,9.94E+14,M,UM,Small Shop,Fresh,STORE00496,MS,W02
200607,20060412,4,15,3,0.03,PRD0900841,CL00212,DEP00070,G00022,D00005,CUST0000705250,LA,,9.94E+14,M,LA,Small Shop,Nonfood,STORE00496,MS,W02
200607,20060415,7,14,1,0.71,PRD0900859,CL00006,DEP00002,G00001,D00001,CUST0000006445,UM,YA,9.94E+14,M,UM,Small Shop,Grocery,STORE00496,MS,W02
200607,20060411,3,17,1,0.4,PRD0901383,CL00044,DEP00011,G00004,D00002,CUST0000006445,UM,YA,9.94E+14,M,UM,Small Shop,Fresh,STORE00496,MS,W02
200607,20060412,4,12,1,2.44,PRD0901946,CL00079,DEP00022,G00007,D00002,CUST0000804462,LA,OT,9.94E+14,M,MM,Small Shop,Mixed,STORE00496,MS,W02
200607,20060415,7,14,1,0.7,PRD0902233,CL00152,DEP00052,G00015,D00003,CUST0000006445,UM,YA,9.94E+14,M,UM,Small Shop,Grocery,STORE00496,MS,W02
200607,20060411,3,17,1,1.63,PRD0902772,CL00006,DEP00002,G00001,D00001,CUST0000006445,UM,YA,9.94E+14,M,UM,Small Shop,Fresh,STORE00496,MS,W02
200607,20060411,3,17,1,0.75,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000006445,UM,YA,9.94E+14,M,UM,Small Shop,Fresh,STORE00496,MS,W02
200607,20060415,7,14,1,0.49,PRD0903388,CL00114,DEP00041,G00011,D00003,CUST0000006445,UM,YA,9.94E+14,M,UM,Small Shop,Grocery,STORE00496,MS,W02
200607,20060411,3,17,1,0.49,PRD0903388,CL00114,DEP00041,G00011,D00003,CUST0000006445,UM,YA,9.94E+14,M,UM,Small Shop,Fresh,STORE00496,MS,W02
200607,20060411,3,10,1,0.63,PRD0903534,CL00140,DEP00049,G00014,D00003,CUST0000491740,LA,OT,9.94E+14,M,LA,Small Shop,Fresh,STORE00496,MS,W02
200607,20060412,4,15,1,0.82,PRD0903902,CL00205,DEP00069,G00022,D00005,CUST0000705250,LA,,9.94E+14,M,LA,Small Shop,Nonfood,STORE00496,MS,W02
200607,20060411,3,10,1,1.39,PRD0904183,CL00007,DEP00003,G00002,D00001,CUST0000491740,LA,OT,9.94E+14,M,LA,Small Shop,Fresh,STORE00496,MS,W02
200607,20060411,3,10,1,0.79,PRD0904746,CL00018,DEP00005,G00003,D00001,CUST0000491740,LA,OT,9.94E+14,M,LA,Small Shop,Fresh,STORE00496,MS,W02
200607,20060412,4,12,4,0.64,PRD0904816,CL00167,DEP00055,G00016,D00003,CUST0000804462,LA,OT,9.94E+14,M,MM,Small Shop,Mixed,STORE00496,MS,W02
200607,20060415,7,12,1,0.69,PRD0900302,CL00037,DEP00010,G00004,D00002,,,,9.94E+14,L,UM,Top Up,Fresh,STORE00500,LS,N02
200607,20060415,7,12,1,1.08,PRD0900543,CL00006,DEP00002,G00001,D00001,,,,9.94E+14,L,UM,Top Up,Fresh,STORE00500,LS,N02
200607,20060415,7,12,1,0.86,PRD0900912,CL00006,DEP00002,G00001,D00001,,,,9.94E+14,L,UM,Top Up,Fresh,STORE00500,LS,N02
200607,20060415,7,12,1,1.19,PRD0900947,CL00079,DEP00022,G00007,D00002,,,,9.94E+14,L,UM,Top Up,Fresh,STORE00500,LS,N02
200607,20060415,7,12,1,1.49,PRD0901007,CL00073,DEP00021,G00007,D00002,,,,9.94E+14,L,UM,Top Up,Fresh,STORE00500,LS,N02
200607,20060415,7,12,1,3.5,PRD0901068,CL00058,DEP00016,G00006,D00002,,,,9.94E+14,L,UM,Top Up,Fresh,STORE00500,LS,N02
200607,20060415,7,12,1,6.75,PRD0901189,CL00053,DEP00013,G00005,D00002,,,,9.94E+14,L,UM,Top Up,Fresh,STORE00500,LS,N02
200607,20060415,7,12,1,2.08,PRD0901403,CL00085,DEP00024,G00007,D00002,,,,9.94E+14,L,UM,Top Up,Fresh,STORE00500,LS,N02
200607,20060415,7,12,1,1.17,PRD0901478,CL00010,DEP00003,G00002,D00001,,,,9.94E+14,L,UM,Top Up,Fresh,STORE00500,LS,N02
200607,20060412,4,9,1,1.04,PRD0902941,CL00079,DEP00022,G00007,D00002,,,,9.94E+14,S,MM,Small Shop,Fresh,STORE00500,LS,N02
200607,20060415,7,12,1,1.01,PRD0903074,CL00045,DEP00011,G00004,D00002,,,,9.94E+14,L,UM,Top Up,Fresh,STORE00500,LS,N02
200607,20060412,4,9,1,0.34,PRD0903096,CL00164,DEP00055,G00016,D00003,,,,9.94E+14,S,MM,Small Shop,Fresh,STORE00500,LS,N02
200607,20060415,7,12,1,0.84,PRD0903317,CL00002,DEP00001,G00001,D00001,,,,9.94E+14,L,UM,Top Up,Fresh,STORE00500,LS,N02
200607,20060415,7,12,1,0.51,PRD0904066,CL00049,DEP00012,G00004,D00002,,,,9.94E+14,L,UM,Top Up,Fresh,STORE00500,LS,N02
200607,20060415,7,12,1,1.21,PRD0904409,CL00073,DEP00021,G00007,D00002,,,,9.94E+14,L,UM,Top Up,Fresh,STORE00500,LS,N02
200607,20060415,7,12,1,1.02,PRD0904887,CL00041,DEP00011,G00004,D00002,,,,9.94E+14,L,UM,Top Up,Fresh,STORE00500,LS,N02
200607,20060413,5,13,1,1.77,PRD0900008,CL00042,DEP00011,G00004,D00002,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060413,5,13,1,0.92,PRD0900014,CL00089,DEP00025,G00008,D00002,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060411,3,21,1,1,PRD0900065,CL00043,DEP00011,G00004,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060413,5,13,1,1.46,PRD0900073,CL00207,DEP00069,G00022,D00005,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060412,4,9,1,1.16,PRD0900166,CL00088,DEP00025,G00008,D00002,CUST0000100419,LA,YA,9.94E+14,L,LA,Top Up,Fresh,STORE00502,LS,S03
200607,20060411,3,21,1,2.96,PRD0900173,CL00045,DEP00011,G00004,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060413,5,13,1,3.08,PRD0900219,CL00092,DEP00027,G00008,D00002,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060415,7,8,1,0.8,PRD0900385,CL00036,DEP00009,G00004,D00002,CUST0000620867,UM,OT,9.94E+14,L,UM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060412,4,9,1,0.4,PRD0900522,CL00157,DEP00053,G00016,D00003,CUST0000100419,LA,YA,9.94E+14,L,LA,Top Up,Fresh,STORE00502,LS,S03
200607,20060413,5,13,1,1.12,PRD0900532,CL00110,DEP00039,G00010,D00003,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060412,4,9,3,5.82,PRD0900549,CL00076,DEP00022,G00007,D00002,CUST0000100419,LA,YA,9.94E+14,L,LA,Top Up,Fresh,STORE00502,LS,S03
200607,20060412,4,9,1,1.24,PRD0900567,CL00138,DEP00048,G00013,D00003,CUST0000100419,LA,YA,9.94E+14,L,LA,Top Up,Fresh,STORE00502,LS,S03
200607,20060410,2,10,1,1.47,PRD0900676,CL00074,DEP00021,G00007,D00002,CUST0000249577,LA,YF,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060415,7,8,1,0.95,PRD0900679,CL00041,DEP00011,G00004,D00002,CUST0000620867,UM,OT,9.94E+14,L,UM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060413,5,13,1,0.56,PRD0900720,CL00117,DEP00042,G00011,D00003,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060414,6,15,3,3,PRD0900761,CL00070,DEP00020,G00007,D00002,CUST0000250864,UM,OT,9.94E+14,L,UM,Top Up,Fresh,STORE00502,LS,S03
200607,20060412,4,9,1,0.73,PRD0900896,CL00074,DEP00021,G00007,D00002,CUST0000100419,LA,YA,9.94E+14,L,LA,Top Up,Fresh,STORE00502,LS,S03
200607,20060415,7,8,3,7.08,PRD0900909,CL00072,DEP00021,G00007,D00002,CUST0000620867,UM,OT,9.94E+14,L,UM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060413,5,13,1,1.4,PRD0900920,CL00205,DEP00069,G00022,D00005,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060415,7,8,3,3.36,PRD0900925,CL00035,DEP00009,G00004,D00002,CUST0000620867,UM,OT,9.94E+14,L,UM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060413,5,13,1,1.12,PRD0900925,CL00035,DEP00009,G00004,D00002,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060411,3,21,3,1.53,PRD0900944,CL00104,DEP00036,G00010,D00003,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060410,2,10,1,0.8,PRD0901084,CL00039,DEP00010,G00004,D00002,CUST0000249577,LA,YF,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060410,2,10,1,1.51,PRD0901116,CL00073,DEP00021,G00007,D00002,CUST0000249577,LA,YF,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060412,4,9,1,2.16,PRD0901272,CL00073,DEP00021,G00007,D00002,CUST0000100419,LA,YA,9.94E+14,L,LA,Top Up,Fresh,STORE00502,LS,S03
200607,20060411,3,21,1,0.99,PRD0901316,CL00044,DEP00011,G00004,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060414,6,15,4,2.72,PRD0901371,CL00079,DEP00022,G00007,D00002,CUST0000250864,UM,OT,9.94E+14,L,UM,Top Up,Fresh,STORE00502,LS,S03
200607,20060413,5,13,1,0.68,PRD0901371,CL00079,DEP00022,G00007,D00002,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060410,2,10,1,0.4,PRD0901383,CL00044,DEP00011,G00004,D00002,CUST0000249577,LA,YF,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060414,6,15,1,0.4,PRD0901383,CL00044,DEP00011,G00004,D00002,CUST0000250864,UM,OT,9.94E+14,L,UM,Top Up,Fresh,STORE00502,LS,S03
200607,20060414,6,15,1,1.14,PRD0901465,CL00005,DEP00002,G00001,D00001,CUST0000250864,UM,OT,9.94E+14,L,UM,Top Up,Fresh,STORE00502,LS,S03
200607,20060411,3,21,1,1.1,PRD0901535,CL00064,DEP00019,G00007,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060410,2,10,1,1.03,PRD0901638,CL00070,DEP00020,G00007,D00002,CUST0000249577,LA,YF,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060415,7,8,3,5.85,PRD0901644,CL00103,DEP00035,G00010,D00003,CUST0000620867,UM,OT,9.94E+14,L,UM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060415,7,8,1,1.37,PRD0901684,CL00128,DEP00046,G00013,D00003,CUST0000620867,UM,OT,9.94E+14,L,UM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060415,7,8,1,1.58,PRD0901690,CL00198,DEP00067,G00021,D00005,CUST0000620867,UM,OT,9.94E+14,L,UM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060411,3,21,1,0.35,PRD0901821,CL00151,DEP00052,G00015,D00003,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060412,4,9,1,0.93,PRD0901860,CL00067,DEP00019,G00007,D00002,CUST0000100419,LA,YA,9.94E+14,L,LA,Top Up,Fresh,STORE00502,LS,S03
200607,20060410,2,10,1,1.16,PRD0901928,CL00006,DEP00002,G00001,D00001,CUST0000249577,LA,YF,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060414,6,15,1,3.21,PRD0901983,CL00154,DEP00052,G00015,D00003,CUST0000250864,UM,OT,9.94E+14,L,UM,Top Up,Fresh,STORE00502,LS,S03
200607,20060413,5,13,1,1.02,PRD0902025,CL00190,DEP00063,G00018,D00004,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060411,3,21,1,0.76,PRD0902053,CL00089,DEP00025,G00008,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060411,3,21,1,1.04,PRD0902106,CL00197,DEP00067,G00021,D00005,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060413,5,13,1,0.7,PRD0902111,CL00219,DEP00073,G00023,D00005,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060411,3,21,1,1.77,PRD0902124,CL00023,DEP00008,G00004,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060413,5,13,1,1.99,PRD0902238,CL00006,DEP00002,G00001,D00001,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060413,5,13,1,2.55,PRD0902311,CL00075,DEP00022,G00007,D00002,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060413,5,13,1,0.41,PRD0902370,CL00204,DEP00068,G00022,D00005,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060412,4,9,1,0.68,PRD0902495,CL00088,DEP00025,G00008,D00002,CUST0000100419,LA,YA,9.94E+14,L,LA,Top Up,Fresh,STORE00502,LS,S03
200607,20060414,6,15,1,1.04,PRD0902522,CL00006,DEP00002,G00001,D00001,CUST0000250864,UM,OT,9.94E+14,L,UM,Top Up,Fresh,STORE00502,LS,S03
200607,20060412,4,9,1,2.79,PRD0902533,CL00081,DEP00023,G00007,D00002,CUST0000100419,LA,YA,9.94E+14,L,LA,Top Up,Fresh,STORE00502,LS,S03
200607,20060410,2,10,1,1.27,PRD0902610,CL00140,DEP00049,G00014,D00003,CUST0000249577,LA,YF,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060412,4,9,1,2.74,PRD0902644,CL00076,DEP00022,G00007,D00002,CUST0000100419,LA,YA,9.94E+14,L,LA,Top Up,Fresh,STORE00502,LS,S03
200607,20060413,5,13,1,0.47,PRD0902722,CL00101,DEP00034,G00010,D00003,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060413,5,13,1,1.41,PRD0902739,CL00073,DEP00021,G00007,D00002,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060410,2,10,1,0.54,PRD0902742,CL00142,DEP00050,G00014,D00003,CUST0000249577,LA,YF,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060412,4,9,1,3.91,PRD0902763,CL00086,DEP00024,G00007,D00002,CUST0000100419,LA,YA,9.94E+14,L,LA,Top Up,Fresh,STORE00502,LS,S03
200607,20060414,6,15,1,3.75,PRD0902837,CL00015,DEP00004,G00003,D00001,CUST0000250864,UM,OT,9.94E+14,L,UM,Top Up,Fresh,STORE00502,LS,S03
200607,20060411,3,21,1,1.56,PRD0902898,CL00037,DEP00010,G00004,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060415,7,8,1,1.76,PRD0902947,CL00142,DEP00050,G00014,D00003,CUST0000620867,UM,OT,9.94E+14,L,UM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060413,5,13,1,2.9,PRD0902951,CL00075,DEP00022,G00007,D00002,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060413,5,13,1,0.74,PRD0903052,CL00031,DEP00008,G00004,D00002,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060415,7,8,1,7.79,PRD0903107,CL00058,DEP00016,G00006,D00002,CUST0000620867,UM,OT,9.94E+14,L,UM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060411,3,21,1,2.2,PRD0903161,CL00159,DEP00054,G00016,D00003,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060410,2,10,1,0.24,PRD0903204,CL00148,DEP00052,G00015,D00003,CUST0000249577,LA,YF,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060413,5,13,1,3.09,PRD0903205,CL00140,DEP00049,G00014,D00003,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060413,5,13,1,0.81,PRD0903392,CL00110,DEP00039,G00010,D00003,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060413,5,13,1,1.66,PRD0903419,CL00093,DEP00028,G00008,D00002,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060410,2,10,1,1.28,PRD0903497,CL00023,DEP00008,G00004,D00002,CUST0000249577,LA,YF,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060413,5,16,1,0.61,PRD0903514,CL00073,DEP00021,G00007,D00002,CUST0000249577,LA,YF,9.94E+14,S,LA,Small Shop,Fresh,STORE00502,LS,S03
200607,20060410,2,10,1,0.61,PRD0903514,CL00073,DEP00021,G00007,D00002,CUST0000249577,LA,YF,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060415,7,8,3,4.89,PRD0903571,CL00034,DEP00009,G00004,D00002,CUST0000620867,UM,OT,9.94E+14,L,UM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060414,6,15,1,10.99,PRD0903578,CL00243,DEP00088,G00029,D00008,CUST0000250864,UM,OT,9.94E+14,L,UM,Top Up,Fresh,STORE00502,LS,S03
200607,20060410,2,10,1,0.6,PRD0903585,CL00113,DEP00040,G00011,D00003,CUST0000249577,LA,YF,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060413,5,13,1,0.67,PRD0903588,CL00218,DEP00073,G00023,D00005,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060415,7,8,1,0.76,PRD0903632,CL00036,DEP00009,G00004,D00002,CUST0000620867,UM,OT,9.94E+14,L,UM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060411,3,21,1,1.22,PRD0903655,CL00074,DEP00021,G00007,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060413,5,13,1,1.87,PRD0903677,CL00151,DEP00052,G00015,D00003,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060410,2,10,1,2.47,PRD0903714,CL00201,DEP00067,G00021,D00005,CUST0000249577,LA,YF,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060413,5,13,1,0.4,PRD0903753,CL00115,DEP00041,G00011,D00003,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060412,4,9,1,0.95,PRD0903759,CL00087,DEP00025,G00008,D00002,CUST0000100419,LA,YA,9.94E+14,L,LA,Top Up,Fresh,STORE00502,LS,S03
200607,20060411,3,21,1,0.75,PRD0903788,CL00001,DEP00001,G00001,D00001,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060410,2,10,1,1.22,PRD0903872,CL00075,DEP00022,G00007,D00002,CUST0000249577,LA,YF,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060414,6,15,1,0.28,PRD0903878,CL00127,DEP00046,G00013,D00003,CUST0000250864,UM,OT,9.94E+14,L,UM,Top Up,Fresh,STORE00502,LS,S03
200607,20060410,2,10,1,1.8,PRD0903993,CL00045,DEP00011,G00004,D00002,CUST0000249577,LA,YF,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060413,5,13,1,0.56,PRD0904044,CL00014,DEP00004,G00003,D00001,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060412,4,9,1,0.56,PRD0904058,CL00163,DEP00055,G00016,D00003,CUST0000100419,LA,YA,9.94E+14,L,LA,Top Up,Fresh,STORE00502,LS,S03
200607,20060410,2,10,1,0.19,PRD0904212,CL00157,DEP00053,G00016,D00003,CUST0000249577,LA,YF,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060412,4,9,1,0.64,PRD0904223,CL00078,DEP00022,G00007,D00002,CUST0000100419,LA,YA,9.94E+14,L,LA,Top Up,Fresh,STORE00502,LS,S03
200607,20060414,6,15,1,2.49,PRD0904250,CL00045,DEP00011,G00004,D00002,CUST0000250864,UM,OT,9.94E+14,L,UM,Top Up,Fresh,STORE00502,LS,S03
200607,20060415,7,8,1,1.42,PRD0904262,CL00110,DEP00039,G00010,D00003,CUST0000620867,UM,OT,9.94E+14,L,UM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060411,3,21,4,3.2,PRD0904313,CL00079,DEP00022,G00007,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060411,3,21,1,1.14,PRD0904346,CL00151,DEP00052,G00015,D00003,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060415,7,8,1,3.73,PRD0904584,CL00086,DEP00024,G00007,D00002,CUST0000620867,UM,OT,9.94E+14,L,UM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060415,7,8,1,1.6,PRD0904716,CL00036,DEP00009,G00004,D00002,CUST0000620867,UM,OT,9.94E+14,L,UM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060415,7,8,1,0.55,PRD0904770,CL00160,DEP00054,G00016,D00003,CUST0000620867,UM,OT,9.94E+14,L,UM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060413,5,13,1,1.69,PRD0904789,CL00075,DEP00022,G00007,D00002,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060413,5,13,1,0.84,PRD0904857,CL00036,DEP00009,G00004,D00002,,,,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060410,2,10,3,6.33,PRD0904906,CL00153,DEP00052,G00015,D00003,CUST0000249577,LA,YF,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060410,2,10,1,1.49,PRD0904976,CL00040,DEP00010,G00004,D00002,CUST0000249577,LA,YF,9.94E+14,L,MM,Full Shop,Mixed,STORE00502,LS,S03
200607,20060414,6,15,3,4.47,PRD0904976,CL00040,DEP00010,G00004,D00002,CUST0000250864,UM,OT,9.94E+14,L,UM,Top Up,Fresh,STORE00502,LS,S03
200607,20060411,3,21,1,1.11,PRD0904977,CL00074,DEP00021,G00007,D00002,,,,9.94E+14,L,MM,Full Shop,Fresh,STORE00502,LS,S03
200607,20060413,5,21,1,2.37,PRD0900429,CL00145,DEP00051,G00015,D00003,CUST0000086976,MM,OT,9.94E+14,L,MM,Top Up,Grocery,STORE00508,MS,E01
200607,20060412,4,10,1,2.37,PRD0900429,CL00145,DEP00051,G00015,D00003,CUST0000880906,MM,OT,9.94E+14,L,UM,Top Up,Fresh,STORE00508,MS,E01
200607,20060410,2,21,3,5.13,PRD0900523,CL00140,DEP00049,G00014,D00003,CUST0000086976,MM,OT,9.94E+14,L,LA,Top Up,Mixed,STORE00508,MS,E01
200607,20060412,4,10,1,1.13,PRD0900531,CL00026,DEP00008,G00004,D00002,CUST0000880906,MM,OT,9.94E+14,L,UM,Top Up,Fresh,STORE00508,MS,E01
200607,20060413,5,21,1,0.52,PRD0900679,CL00041,DEP00011,G00004,D00002,CUST0000880906,MM,OT,9.94E+14,M,MM,Small Shop,Fresh,STORE00508,MS,E01
200607,20060412,4,19,1,0.97,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000880906,MM,OT,9.94E+14,S,MM,Small Shop,Grocery,STORE00508,MS,E01
200607,20060412,4,10,3,2.91,PRD0900830,CL00043,DEP00011,G00004,D00002,CUST0000880906,MM,OT,9.94E+14,L,UM,Top Up,Fresh,STORE00508,MS,E01
200607,20060416,1,15,1,1.56,PRD0900927,CL00069,DEP00020,G00007,D00002,CUST0000697061,LA,OA,9.94E+14,L,MM,Full Shop,Fresh,STORE00508,MS,E01
200607,20060412,4,10,1,3.7,PRD0901068,CL00058,DEP00016,G00006,D00002,CUST0000880906,MM,OT,9.94E+14,L,UM,Top Up,Fresh,STORE00508,MS,E01
200607,20060416,1,15,1,8.21,PRD0901189,CL00053,DEP00013,G00005,D00002,CUST0000697061,LA,OA,9.94E+14,L,MM,Full Shop,Fresh,STORE00508,MS,E01
